id;title;author;doi;publication_date;repository_link;repository_name;repo_type;fair_data_repository;grant_number;grant_end_date;grant_end_year;main_discipline_level1;research_area_short;is_open;is_cc;is_gpl;is_odc;is_mit;is_apache;is_public;is_bsd;is_any_open
780F16FA-1253-4CC6-B178-D7F2FB038880;Is Guided Refreshing about Attentional Refreshing ? Reassessment in the Verbal Domain - Raw Data for Revision;"Camos, Valérie; Schneider, Philippe; Vergauwe, Evie";NA;NA;https://osf.io/jzmda/?view_only=b4c25b813c1840e89c84858b6e17c340;OSF;Repository (FAIR);TRUE;175960;2021-11-30;2021;Humanities and Social Sciences;SSH;NA;NA;NA;NA;NA;NA;NA;NA;NA
57DF61D2-9953-4AFC-92E2-D803D3CC86A0;International colour-emotion survey;"Dael, Nele; Jonauskaite, Domicele; Mohr, Christine";NA;2020-11-03;https://forsbase.unil.ch/project/study-public-overview/16941/0/;SWISSUbase;Repository (FAIR);TRUE;175055;2021-09-30;2021;Humanities and Social Sciences;SSH;NA;NA;NA;NA;NA;NA;NA;NA;NA
317713D6-7E7E-4A86-9961-D82D6C4998E9;Impaired SUMOylation of nuclear receptor LRH-1 promotes nonalcoholic fatty liver disease;"Bosch, Fatima; Demagny, Hadrien; Jimenez, Veronica; Lemos, Vera; Lüscher, Thomas F.; Oosterveer, Maaike H.; Ryu, Dongryeol; Schoonjans, Kristina; Stein, Sokrates; Wang, Xu; Xu, Pan";NA;2017-02-01;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE89877;GEO;Repository (FAIR);TRUE;166695;2019-07-31;2019;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
66B657F8-41CD-4141-B4DC-D830B12EE703;Dataset for FNS project 'Stretchable Electrohydrodynamics';Smith, Michael;10.5281/zenodo.7635475;2023-02-13;https://doi.org/10.5281/zenodo.7635475;Zenodo;Repository (FAIR);TRUE;183656;2022-12-31;2022;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
13B411EC-A642-4CC7-BE2D-D83C49B38E86;TIP5 primes prostate luminal cells for the oncogenic transformation mediated by PTEN -loss;"Aprigliano, Rossana; Bär, Dominik; Bolis, Marco; Kuzyakiv, Rostyslav; Pietrzak, Karolina; Santoro, Raffaella; Sauter, Guido; Simon, Ronald; Theurillat, Jean-Philippe";10.1073/pnas.1911673117;2020-02-03;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE131845;GEO;Repository (FAIR);TRUE;173056;2021-08-31;2021;Biology and Medicine;LS;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
16779897-5A21-4A7C-B2AE-D860524AA1D3;FT30 Scherer (4) 5-key fagottino: measurements, photos, endoscopic video;"Agrell, Donna; Domínguez, Áurea; Graziadio, Giovanni Battista; Matthews, Zoë";10.5281/zenodo.3241608;2019-06-07;http://doi.org/10.5281/zenodo.3241608;Zenodo;Repository (FAIR);TRUE;173363;2019-09-30;2019;Humanities and Social Sciences;SSH;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
8DB07BC4-9299-4A9B-A8CA-D88C9CFC21FF;Pnictogen‐Bonding Catalysis: An Interactive Tool to Uncover Unorthodox Mechanisms in Polyether Cascade Cyclizations;"Gini, Andrea; Matile, Stefan; Paraja, Miguel; Sakai, Naomi";10.26037/yareta:fhocfgxduzf3fpg6zds42yvoni;2020-09-09;https://yareta.unige.ch/#/home/detail/ebb0ed39-74c5-4f17-b0c2-82621c6652dd;YARETA;Repository (FAIR);TRUE;175486;2021-09-30;2021;Mathematics, Natural- and Engineering Sciences;MINT;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE
AEB7635A-9E06-4450-8D28-D89442D2D606;Bimetallic metal organic frameworks with precisely positioned metal centers for efficient H2 storage;"Buyukcakir, Onur; Coskun, Ali; Kim, Daeok; Song, Kyung Seob; Yildirim, Taner";10.5281/zenodo.6420701;2018-09-26;https://doi.org/10.5281/zenodo.6420701;Zenodo;Repository (FAIR);TRUE;175947;2022-02-28;2022;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
1B0FA1E7-1171-4CBA-9CFF-D8EC0FB43A46;Transcriptomic and methylomic data;"Marra, Giancarlo; Robinson, Mark";NA;NA;https://www.ebi.ac.uk/arrayexpress/;Array Express;Repository (FAIR);TRUE;160163;2018-04-30;2017/18;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
6C0A972F-69F9-4939-B7BB-D90DCF8743C0;Optical data of La(2-y-x)EuySrxCuO4 with y=0, y=0.2 and x ranging from 0.12 to 0.24;"Komiya, Seiki; Kuzmenko, Alexey; McElfresh, Benjamnin; Michon, Bastien; Tran, Michael; Uchida, Shin Ichi; van der Marel, Dirk";10.26037/yareta:vytlmt6phzghpgnpt5jj2uw4xq;2021-09-22;https://yareta.unige.ch/#/home/detail/826d5866-439d-45a4-b33f-4c97225275c0;YARETA;Repository (FAIR);TRUE;179157;2021-11-30;2021;Mathematics, Natural- and Engineering Sciences;MINT;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE
66D05AC8-98E4-420A-9E6C-D914988F2AD4;Gene expression data from sorted primary human acute myeloid leukemia (AML) samples;"Konantz, Martina; Lengerke, Claudia";NA;NA;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE127200;GEO;Repository (FAIR);TRUE;179239;2022-03-31;2022;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
5DF3354A-15A4-40E7-9D72-D958042640DD;Probing for Thiol-Mediated Uptake into Bacteria;"Barluenga, Sofia; Berthet, Mathéo; Cheng, Yangyang; Laurent, Quentin; Matile, Stefan; Sakai, Naomi; Winssinger, Nicolas";10.5281/zenodo.3336270;2019-07-15;https://zenodo.org/record/3336270#.Xx_Bvx1S_a4;Zenodo;Repository (FAIR);TRUE;175486;2021-09-30;2021;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
D127A317-7F75-425C-A0F5-D963B05BFD97;Wide-baseline Place Recognition Dataset;"Chen, Zetao; Chli, Margarita; Maffra, Fabiola; Teixeira, Lucas";10.1109/lra.2019.2895826;2019-12-28;https://github.com/VIS4ROB-lab/place_recognition_dataset_ral2019;GitHub;Repository (not FAIR);FALSE;183720;2021-11-30;2021;Mathematics, Natural- and Engineering Sciences;MINT;NA;NA;NA;NA;NA;NA;NA;NA;NA
D48E29ED-3833-4DA3-BB7C-D97224B6DB69;Gut - Glarus-Haltenwald - PCAB - ITRDB SWIT376;Gut, Urs;NA;NA;https://www.ncdc.noaa.gov/paleo-search/study/28578;NOAA;Repository (FAIR);TRUE;162299;2019-09-30;2019;Humanities and Social Sciences;SSH;NA;NA;NA;NA;NA;NA;NA;NA;NA
A7B770A1-BE4F-4DF1-AE5B-D9A4BA78C9FA;Efficient wavelength conversion of exchange magnons below 100 nm by magnetic coplanar waveguides;"Baumgaertl, Korbinian; Che, Ping; Dubs, Carsten; Grundler, Dirk; Kukolova, Anna";10.5281/zenodo.3633075;2020-01-31;https://zenodo.org/record/3633075#.Xoib6y2B3Fw;Zenodo;Repository (FAIR);TRUE;163016;2020-12-31;2020;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
06B26E91-B100-4CE3-8F0C-D9AB2701E4EF;Attosecond screening dynamics mediated by electron localization in transition metals;"Gallmann, Lukas; Hartmann, Nadja; Kasmi, Lamia; Keller, Ursula; Lucchini, Matteo; Rubio, Angel; Sato, Shunsuke A.; Schlaepfer, Fabian; Volkov, Mikhail";10.3929/ethz-b-000345468;NA;https://www.research-collection.ethz.ch/handle/20.500.11850/345468;ETH Research Collection;Repository (FAIR);TRUE;182667;2022-11-30;2022;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
7DF4667D-0D32-4056-8340-D9C4B1B59BB9;Both diversity and functional composition affect productivity and water use efficiency in experimental temperate grasslands;Grossiord, Charlotte;10.5061/dryad.0cfxpnw31;2021-09-03;https://datadryad.org/stash/dataset/doi:10.5061/dryad.0cfxpnw31;Dryad;Repository (FAIR);TRUE;174068;2022-12-31;2022;Biology and Medicine;LS;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
E1DAA633-E1C0-48A2-85A2-D9CD17CD51D3;FT8 Astor-Horwood 6-key tenoroon: basic data, photos;"Agrell, Donna; Domínguez, Áurea; Graziadio, Giovanni  Battista";10.5281/zenodo.3269188;2019-04-21;http://doi.org/10.5281/zenodo.3269188;Zenodo;Repository (FAIR);TRUE;173363;2019-09-30;2019;Humanities and Social Sciences;SSH;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
15DE3FCF-C7AB-4F98-BBA6-D9F05795649D;Literature Review;Duberry, Jerome;10.26037/yareta:3luyk27yifdgnhq62qkv6ekqeq;2021-10-28;https://yareta.unige.ch/#/home;YARETA;Repository (FAIR);TRUE;190509;2021-08-31;2021;Humanities and Social Sciences;SSH;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE
7F4B9C08-50AF-488D-AC65-DA0950FB3467;Herbarium specimens of the Tseboneae tribe (Sapotaceae);Gautier, Laurent;NA;2020-12-31;http://www.ville-ge.ch/musinfo/bd/cjb/chg/index.php?lang=fr;CJBG;Repository (not FAIR);FALSE;166349;2019-09-30;2019;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
B2A9C335-CFA1-4BFC-8B9E-DA0C30B9EF98;Chemokine Receptor CCR7 Triggers an Endomembrane Signaling Complex for Spatial Rac Activation;"Hauser, Mark A.; Kindinger, Ilona; Laufer, Julia M.; Legler, Daniel F.; Pauli, Andreas; Purvanov, Vladimir";NA;2019-10-01;https://figshare.com/articles/Laufer_et_al_2019/9978311;Figshare;Repository (FAIR);TRUE;169936;2019-09-30;2019;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
4031FEDA-EFD7-4CEC-98B1-DA16759C95C5;Sequence Data SSO Field Experiment;Hartmann, Martin;NA;2021-03-31;https://www.ebi.ac.uk/ena/browser/view/PRJEB43264;ENA;Repository (FAIR);TRUE;172942;2021-08-31;2021;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
AA54AB07-F6CC-42FB-80FC-DA2253FF29F9;Data from: Radiative cooling and leaf wetting during dew and fog formation control nighttime stomatal opening and leaf–atmosphere water exchange in a temperate grassland;Li, Yafei;10.3929/ethz-b-000501244;NA;https://www.research-collection.ethz.ch/handle/20.500.11850/510618;ETH Research Collection;Repository (FAIR);TRUE;175733;2022-03-31;2022;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
80C7B473-13CC-41DA-8B77-DA2761D12B0D;Data_supplemental Figure 2_11β-Hydroxysteroid dehydrogenases control access of 7β,27-dihydroxycholesterol to retinoid-related orphan receptor γ;"Beck, Katharina R.; Inderbinen, Silvia G.; Jetten, Anton M.; Kanagaratnam, Sharavan; Kratschmar, Denise V.; Odermatt, Alex; Yamaguchi, Hideaki";10.1194/jlr.m092908;2019-09-01;https://zenodo.org/record/3695235;Zenodo;Repository (FAIR);TRUE;179400;2022-04-30;2022;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
BB004D5B-F0DC-42D3-A302-DA2ACEA4B40B;Preliminary edition of Šumma ālu T.85;Boddy, Kaira;10.13097/archive-ouverte/unige:151807;2021-05-19;https://archive-ouverte.unige.ch/unige:151807;Archive ouverte UNIGE;Other;NA;175970;2021-12-31;2021;Humanities and Social Sciences;SSH;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
5791FAF6-DBA3-42B8-9607-DA39B7D695B4;CT data, PIV analysis results and surface view videos of analogue models of interacting crustal and mantle weaknesses during rifting;"Chenin, Pauline; Erratt, Duncan; Manatschal, Gianreto; Schreurs, Guido; Zwaan, Frank";10.5880/fidgeo.2021.020;2021-02-14;https://doi.org/10.5880/fidgeo.2021.020;GFZ Data Services;Repository (FAIR);TRUE;178731;2022-11-30;2022;Mathematics, Natural- and Engineering Sciences;MINT;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
3B09EDB1-704F-4AA3-8413-DA6BB1E0F59D;Data from: The bacterium Pseudomonas aeruginosa senses and gradually responds to inter-specific competition for iron;Kümmerli, Rolf;10.5061/dryad.550mc88;2018-04-23;https://datadryad.org/resource/doi:10.5061/dryad.550mc88;Dryad;Repository (FAIR);TRUE;165835;2018-10-31;2017/18;Biology and Medicine;LS;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
4CECD530-3C44-44E3-8357-DA777ED85C83;Cloud Condensation Nuclei number concentrations over the Southern Ocean during the austral summer of 2016/2017.;"Baccarini, Andrea; Hartmann, Markus; Henning, Silvia; Lehtipalo, Katrianne; Schmale, Julia; Tatzelt, Christian; Tummon, Fiona; Welti, André";10.5281/zenodo.2636765;2019-06-19;https://zenodo.org/record/2636765#.XvWYudXKFhE;Zenodo;Repository (FAIR);TRUE;169090;2020-03-31;2020;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
EFE91945-BE21-4A79-823E-DACFD399DC6D;Toward a better extraction of titanium dioxide engineered nanomaterials from complex environmental matrices;"Baalousha, Mohammed; Berti, Debora; Loosli, Frédéric; Yi, Zebang";10.5281/zenodo.4018533;2018-07-01;https://zenodo.org/record/4018533#.X1dI8Is682w;Link to paper/supplementary material;Link to paper/supplementary material;NA;165046;2018-04-30;2017/18;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
921178FE-2168-464E-A592-DADD8E70380F;Data and code for figures: Spatial multiplexing of soliton microcombs;Lucas, Erwan;10.5281/zenodo.1321270;2018-08-16;https://doi.org/10.5281/zenodo.1321270;Zenodo;Repository (FAIR);TRUE;163864;2019-10-31;2019;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
617A83AC-6A6E-4C83-B7E8-DAE73FA6D949;Metabolic contrast agents produced from transported solid 13C-glucose hyperpolarized via dynamic nuclear polarization;"Ardenkjær-Larsen, Jan Henrik; Capozzi, Andrea; Karlsson, Magnus; Kilund, Jan; Lerche, Mathilde H.; Ouari, Olivier; Patel, Saket; Pinon, Arthur Cesar; Vibert, François";10.1038/s42004-021-00536-9;2021-06-23;https://zenodo.org/record/5083078#.YOgUMegzZaQ;Zenodo;Repository (FAIR);TRUE;190547;2021-05-31;2021;Mathematics, Natural- and Engineering Sciences;MINT;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
5D05BDF3-51A6-48D2-A020-DAE94A241946;Noninvasive assessment of gut function using transcriptional recording sentinel cells;"Conway, Tyrrell; Farouni, Rick; Macpherson, Andrew J.; Platt, Randall J.; Schmidt, Florian; Tanna, Tanmay; Zimmermann, Jakob";NA;2022-05-13;https://en.bio-protocol.org/cjrap.aspx?eid=10.1126/science.abm6038;Link not available;Link not available;NA;179479;2022-09-30;2022;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
CE4C4A18-26C8-4949-A47C-DAF3911A2FCC;Photogrammetric snow depth maps from satellite-, airplane-, UAS and terrestrial platforms from the Davos region (Switzerland);"Bühler, Yves; Eberhard, Lucie; Marty, Mauro; Sirguey, Pascal";10.16904/envidat.189;2020-11-11;https://www.envidat.ch/#/metadata/intercomparison-of-photogrammetric-platforms;EnviDat;Repository (FAIR);TRUE;172800;2021-07-31;2021;Mathematics, Natural- and Engineering Sciences;MINT;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
BE754C87-A11B-49A6-A2F7-DB11BBCFF575;ScanVan Project : Images and 3D cloud points;Descombes, Albane;10.5281/zenodo.4751083;2021-05-12;https://zenodo.org/record/4751083#.YJv9S2YzbDI;Zenodo;Repository (FAIR);TRUE;167151;2021-03-31;2021;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
D052C764-0617-4D54-BB3F-DB3FE42163F4;Fitness consequences of female alternative tactics in house mice (Mus muscuslus domesticus);"Ferrari, Manuela; König, Barbara; Lindholm, Anna K";10.5061/dryad.k1s0c7h;NA;https://dx.doi.org/10.5061/dryad.k1s0c7h;Dryad;Repository (FAIR);TRUE;176114;2020-12-31;2020;Biology and Medicine;LS;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
B862E34C-A50F-44E2-AB61-DB5378264178;Transcriptome analysis of Plasmodium berghei during exo-erythrocytic development;"Caldelari, Reto; Dogga, Sunil; Franke-Fayard, Blandine; Heussler, Volker; Janse, Chris J.; Schmid, Marc W.; Soldati-Favre, Dominique";10.1186/s12936-019-2968-7;2019-12-24;https://www.ebi.ac.uk/ena/browser/view/PRJEB23770;ENA;Repository (FAIR);TRUE;159519;2018-12-31;2017/18;Biology and Medicine;LS;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
B6326156-4A7A-4EE4-A6CC-DB5417E8A270;Intermode Breather Solitons in Optical Microresonators;"Anderson, Miles; Geiselmann, Michael; Guo, Hairun; Jost, John D.; Karpov, Maxim; Kippenberg, Tobias J.; Liu, Junqiu; Lucas, Erwan; Pfeiffer, Martin H. P.";10.5281/zenodo.1043981;2017-12-06;https://doi.org/10.5281/zenodo.1043981;Zenodo;Repository (FAIR);TRUE;165933;2020-02-29;2020;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
C3D9A5AD-DB0B-42D3-8A7C-DB5C46C7AE7C;Data to: Attribute amnesia can be modulated by foveal presentation and the pre-allocation of endogenous spatial attention;"Born, Sabine; Jordan, Damien; Kerzel, Dirk";NA;2020-02-24;https://osf.io/2xc7d/;OSF;Repository (FAIR);TRUE;161224;2019-10-31;2019;Humanities and Social Sciences;SSH;NA;NA;NA;NA;NA;NA;NA;NA;NA
464A6708-1BC7-4926-AD70-DB5E281058D5;The Georgaphy of Technology Legitimation - database;Heiberg, Jonas;10.5281/zenodo.3530364;2019-11-06;https://doi.org/10.5281/zenodo.3530364;Zenodo;Repository (FAIR);TRUE;172366;2022-02-28;2022;Humanities and Social Sciences;SSH;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
71F47785-51E3-47CE-B47E-DB6181064360;Structure of homomeric LRRC8A Volume-Regulated Anion Channel in complex with synthetic nanobody Sb3;"Deneka, Dawid; Dutzler, Raimund; Rutz, Sonja; Sawicka, Marta";NA;NA;https://www.wwpdb.org/pdb?id=pdb_00007p5y;PDB;Repository (FAIR);TRUE;182828;2021-09-30;2021;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
91723AD8-F2F4-4DC6-9C9D-DB65057219F4;pub-illing2021-neurips;Illing, Bernd;10.5281/zenodo.5593214;2021-06-13;https://zenodo.org/record/5593214#.YqgzEXZBxPY;Zenodo;Repository (FAIR);TRUE;184615;2022-03-31;2022;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
CD6402B9-605D-4EA5-81B8-DB6ACF3CA499;Observation of Magnetic Proximity Effect Using Resonant Optical Spectroscopy of an Electrically Tunable MoSe2/CrBr3 Heterostructure;Ciorciaro, Livio;10.3929/ethz-b-000397581;2020-02-19;https://www.research-collection.ethz.ch/handle/20.500.11850/397581;ETH Research Collection;Repository (FAIR);TRUE;178909;2022-05-31;2022;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
A018209E-8E4A-4120-8F36-DB7FD2A34675;Gut - Elm-Gandwald - PCAB - ITRDB SWIT373;Gut, Urs;NA;NA;https://www.ncdc.noaa.gov/paleo-search/study/28575;NOAA;Repository (FAIR);TRUE;162299;2019-09-30;2019;Humanities and Social Sciences;SSH;NA;NA;NA;NA;NA;NA;NA;NA;NA
A60CEADE-F891-490E-A26F-DBB7EA9CD6FA;Cue-specific remodeling of the neuronal transcriptome through intron retention programs;Scheiffele, peter;NA;NA;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE210071;GEO;Repository (FAIR);TRUE;179432;2022-10-31;2022;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
29A6BAFA-7E81-4E07-AC0A-DBB80AA2B2AB;Supporting Information: SOED Python Code;"Gugler, Stefan; Reiher, Markus";10.5281/zenodo.7071260;NA;https://zenodo.org/record/7071260;Zenodo;Repository (FAIR);TRUE;182400;2022-09-30;2022;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
6C6E56CF-38EE-4779-A455-DBD72EFBE030;Loss of TET2 Affects Proliferation and Drug Sensitivity through Altered Dynamics of Cell-State Transitions;"Altschuler, Steven J.; Kochanowski, Karl; Levine, Ross L.; Morinishi, Leanna; Wu, Lani F.";10.1016/j.cels.2020.06.003;2020-07-01;https://doi.org/10.17632/xmvz47rpg6.1;Mendeley;Repository (FAIR);TRUE;172200;2020-08-31;2020;Biology and Medicine;LS;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
4CC47843-9C3A-4750-A6C3-DBF4B6A22957;Santiago Sanitation Sytems;Spuhler, Dorothee;NA;2021-02-26;https://github.com/santiago-sanitation-systems;GitHub;Repository (not FAIR);FALSE;193732;2022-06-30;2022;Mathematics, Natural- and Engineering Sciences;MINT;NA;NA;NA;NA;NA;NA;NA;NA;NA
839482E5-61FA-4ABA-89E8-DBF6B1B1CEAB;Male rats cooperate according to direct reciprocity but not to generalised reciprocity ;Schweinfurth, Manon;10.17630/971c173d-9ef9-4783-9a65-1d2c4cfc2a8a;2020-05-18;https://risweb.st-andrews.ac.uk/portal/en/datasets/male-rats-cooperate-according-to-direct-reciprocity-but-not-to-generalised-reciprocity-dataset(971c173d-9ef9-4783-9a65-1d2c4cfc2a8a).html;PURE, St Andrews;Repository (FAIR);TRUE;175269;2019-03-31;2019;Biology and Medicine;LS;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
B402F47E-2645-4F74-9440-DC19380BF6E1;OPE data;"Alday, Fernando; Hansen, Tobias; Silva, Joao";10.48550/arxiv.2209.06223;2022-09-13;https://arxiv.org/abs/2209.06223;Link to paper/supplementary material;Link to paper/supplementary material;NA;199748;2022-09-30;2022;Mathematics, Natural- and Engineering Sciences;MINT;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
5A9242BA-B45A-443C-AFFE-DC22B2CE2E56;Dataset Activation of Lactate Receptor HCAR1 Down-modulates Neuronal Activity in Rodent and Human Brain Tissue;"Briquet, Marc; Chatton, Jean-Yves";10.5281/zenodo.6372562;2022-03-21;https://zenodo.org/record/6372562;Zenodo;Repository (FAIR);TRUE;179399;2022-03-31;2022;Biology and Medicine;LS;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
C56DF163-BA58-4B05-A073-DC48693850B8;Cilician Iron Age Pottery on the Levantine Ceramics Project;Mönninghoff, Hannah;NA;NA;https://www.levantineceramics.org/contributors/600-hannah-monninghoff;Other;Other;NA;181781;2020-09-30;2020;Humanities and Social Sciences;SSH;NA;NA;NA;NA;NA;NA;NA;NA;NA
366D22E8-8A9C-41E4-A366-DC516F0A6B7E;Enhanced Pavlovian aversive conditioning to positive emotional stimuli (CONBIASPOS);"Pourtois, Gilles; Sander, David; Stussi, Yoann";10.17605/osf.io/2fyhq;2018-02-14;https://osf.io/2fyhq/;OSF;Repository (FAIR);TRUE;159057;2019-02-28;2019;Humanities and Social Sciences;SSH;NA;NA;NA;NA;NA;NA;NA;NA;NA
E15D2F8D-A4AB-4A56-B635-DC5C00C111C2;Staphylococcus aureus strain AW7, whole genome shotgun sequencing project;"Cameron, David; Que, Yok-Ai; Ramette, Alban; Resch, Gregory";NA;2019-07-10;https://www.ncbi.nlm.nih.gov/nuccore/SRLL00000000;NCBI;Repository (FAIR);TRUE;176216;2022-09-30;2022;Biology and Medicine;LS;NA;NA;NA;NA;NA;NA;NA;NA;NA
0F79B631-9D79-4E91-AD32-DC6418D3DA5B;Sparse ab initio X-ray transmission spectro-tomography for nanoscopic compositional analysis of functional materials: Dataset;Gao, Zirui;10.5281/zenodo.4505125;2021-02-08;http://doi.org/10.5281/zenodo.4505125;Zenodo;Repository (FAIR);TRUE;179886;2022-04-30;2022;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
3C3582D9-F386-4F34-9148-DC76539263A4;Bell nonlocality in networks;"Luo, Ming-Xing; Pozas-Kerstjens, Alejandro; Renou, Marc-Olivier; Tavakoli, Armin";NA;NA;https://arxiv.org/abs/2104.10700;ArXiv;Other;NA;194800;2021-11-30;2021;Mathematics, Natural- and Engineering Sciences;MINT;NA;NA;NA;NA;NA;NA;NA;NA;NA
D7CEFE55-9B95-40D5-A861-DC7DB202861A;Mott transition and collective charge pinning in electron doped Sr2IrO4;"Bachar, Nimrod; Baumberger, Felix; de la Torre, Alberto; Luo, Weiwei; Perry, Rick; Rischau, Willem; Scheerer, Gernot; Teyssier, Jérémie; van der Marel, Dirk; Wang, Kai";10.26037/yareta:punw2q66wzfcriep6vi56ghyb4;2018-07-05;https://yareta.unige.ch/#/home/detail/09f33499-0bd9-4e2b-b55d-39c92c1490b4;YARETA;Repository (FAIR);TRUE;162628;2018-09-30;2017/18;Mathematics, Natural- and Engineering Sciences;MINT;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE
6DDCBAC7-0735-453F-9870-DC887F7EF609;Dynamic Nuclear Polarization Enables NMR of Surface Passivating Agents on Hybrid Perovskite Thin Films;"Almalki, Masaud; Emsley, Lyndon; Grätzel, Michael; Hope, Michael A.; Mishra, Aditya; Pfeifer, Lukas; Zakeeruddin, Shaik Mohammed";10.5281/zenodo.6962680;2022-08-24;https://doi.org/10.5281/zenodo.6962680;Zenodo;Repository (FAIR);TRUE;178860;2022-09-30;2022;Mathematics, Natural- and Engineering Sciences;MINT;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
F8B94B7E-AFF9-4DBE-B307-DC90F96D16AF;Soft Pneumatic Actuator Fascicles for High Force and Reliability;"Florez, Juan Manuel; Paik, Jamie; Robertson, Matthew A.; Sadeghi, Hamed";10.1089/soro.2016.0029;2017-03-01;https://drive.google.com/open?id=10Tk0hNWz2iYvPVpBuvsUUoKIqq5Fu78U;Other;Other;NA;163292;2018-12-31;2017/18;Mathematics, Natural- and Engineering Sciences;MINT;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
